contestId,index,name,rating,tags,solvedCount,vector
1239.0,B,The World Is Just a Programming Task (Hard Version),2500.0,implementation,717.0,implementation 2500.0
1239.0,A,Ivan the Fool and the Probability Theory,1700.0,combinatorics dp math,5190.0,combinatorics dp math 1700.0
1238.0,G,Adilbek and the Watering System,2700.0,data structures greedy sortings,230.0,data structures greedy sortings 2700.0
1238.0,F,The Maximum Subtree,2200.0,dfs and similar dp graphs trees,1022.0,dfs and similar dp graphs trees 2200.0
1238.0,E,Keyboard Purchase,2200.0,bitmasks dp,1597.0,bitmasks dp 2200.0
1238.0,D,AB-string,1900.0,binary search combinatorics dp strings,3937.0,binary search combinatorics dp strings 1900.0
1238.0,C,Standard Free2play,1600.0,dp greedy math,5307.0,dp greedy math 1600.0
1238.0,B,Kill `Em All,1300.0,greedy sortings,9406.0,greedy sortings 1300.0
1238.0,A,Prime Subtraction,900.0,math number theory,14819.0,math number theory 900.0
1237.0,H,Balanced Reversals,3300.0,constructive algorithms,91.0,constructive algorithms 3300.0
1237.0,G,Balanced Distribution,3500.0,data structures dp greedy,46.0,data structures dp greedy 3500.0
1237.0,F,Balanced Domino Placements,2600.0,combinatorics dp,440.0,combinatorics dp 2600.0
1237.0,E,Balanced Binary Search Trees,2400.0,dp math,842.0,dp math 2400.0
1237.0,D,Balanced Playlist,2000.0,binary search data structures implementation,2658.0,binary search data structures implementation 2000.0
1237.0,C2,Balanced Removals (Harder),1900.0,binary search constructive algorithms divide and conquer greedy implementation sortings,3003.0,binary search constructive algorithms divide and conquer greedy implementation sortings 1900.0
1237.0,C1,Balanced Removals (Easier),1700.0,constructive algorithms geometry greedy,4512.0,constructive algorithms geometry greedy 1700.0
1237.0,B,Balanced Tunnel,1300.0,data structures sortings two pointers,8676.0,data structures sortings two pointers 1300.0
1237.0,A,Balanced Rating Changes,1000.0,implementation math,10655.0,implementation math 1000.0
1236.0,F,Alice and the Cactus,3000.0,dfs and similar graphs math probabilities,70.0,dfs and similar graphs math probabilities 3000.0
1236.0,E,Alice and the Unfair Game,2500.0,binary search data structures dp dsu,432.0,binary search data structures dp dsu 2500.0
1236.0,D,Alice and the Doll,2300.0,brute force data structures greedy implementation,1348.0,brute force data structures greedy implementation 2300.0
1236.0,C,Labs,1300.0,constructive algorithms greedy implementation,7308.0,constructive algorithms greedy implementation 1300.0
1236.0,B,Alice and the List of Presents,1500.0,combinatorics math,7419.0,combinatorics math 1500.0
1236.0,A,Stones,800.0,brute force greedy math,12257.0,brute force greedy math 800.0
1234.0,F,Yet Another Substring Reverse,2200.0,bitmasks dp,1417.0,bitmasks dp 2200.0
1234.0,E,Special Permutations,2000.0,math,1805.0,math 2000.0
1234.0,D,Distinct Characters Queries,1600.0,data structures,7484.0,data structures 1600.0
1234.0,C,Pipes,1500.0,dp implementation,8180.0,dp implementation 1500.0
1234.0,B2,Social Network (hard version),1300.0,data structures implementation,11171.0,data structures implementation 1300.0
1234.0,B1,Social Network (easy version),1000.0,implementation,13171.0,implementation 1000.0
1234.0,A,Equalize Prices Again,800.0,math,18720.0,math 800.0
1231.0,E,Middle-Out,2200.0,constructive algorithms greedy strings,441.0,constructive algorithms greedy strings 2200.0
1231.0,C,Increasing Matrix,1100.0,greedy,1783.0,greedy 1100.0
1230.0,B,Ania and Minimizing,1000.0,greedy implementation,12747.0,greedy implementation 1000.0
1230.0,A,Dawid and Bags of Candies,800.0,brute force implementation,15682.0,brute force implementation 800.0
1228.0,F,One Node is Gone,2500.0,constructive algorithms implementation trees,309.0,constructive algorithms implementation trees 2500.0
1228.0,E,Another Filling the Grid,2300.0,combinatorics dp math,1421.0,combinatorics dp math 2300.0
1228.0,D,Complete Tripartite,1900.0,brute force constructive algorithms graphs hashing implementation,3884.0,brute force constructive algorithms graphs hashing implementation 1900.0
1228.0,C,Primes and Multiplication,1700.0,math number theory,6260.0,math number theory 1700.0
1228.0,B,Filling the Grid,1400.0,implementation math,8979.0,implementation math 1400.0
1228.0,A,Distinct Digits,800.0,brute force implementation,15865.0,brute force implementation 800.0
1227.0,G,Not Same,2600.0,constructive algorithms,409.0,constructive algorithms 2600.0
1227.0,F2,Wrong Answer on test 233 (Hard Version),2400.0,combinatorics math,852.0,combinatorics math 2400.0
1227.0,F1,Wrong Answer on test 233 (Easy Version),2200.0,dp,1127.0,dp 2200.0
1227.0,E,Arson In Berland Forest,2200.0,binary search graphs graphs shortest paths,1008.0,binary search graphs graphs shortest paths 2200.0
1227.0,D2,Optimal Subsequences (Hard Version),1800.0,data structures greedy,2943.0,data structures greedy 1800.0
1227.0,D1,Optimal Subsequences (Easy Version),1600.0,data structures greedy,4290.0,data structures greedy 1600.0
1227.0,C,Messy,1700.0,constructive algorithms,3888.0,constructive algorithms 1700.0
1227.0,B,Box,1200.0,constructive algorithms,6106.0,constructive algorithms 1200.0
1227.0,A,Math Problem,1100.0,math,7073.0,math 1100.0
1225.0,G,To Make 1,3100.0,bitmasks constructive algorithms dp greedy number theory,164.0,bitmasks constructive algorithms dp greedy number theory 3100.0
1225.0,F,Tree Factory,2500.0,constructive algorithms greedy trees,565.0,constructive algorithms greedy trees 2500.0
1225.0,E,Rock Is Push,2200.0,binary search dp,1233.0,binary search dp 2200.0
1225.0,D,Power Products,1800.0,hashing math number theory,3987.0,hashing math number theory 1800.0
1225.0,C,p-binary,1600.0,bitmasks brute force math,5885.0,bitmasks brute force math 1600.0
1225.0,B2,TV Subscriptions (Hard Version),1300.0,implementation two pointers,7101.0,implementation two pointers 1300.0
1225.0,B1,TV Subscriptions (Easy Version),1000.0,implementation,8852.0,implementation 1000.0
1225.0,A,Forgetting Things,900.0,math,11141.0,math 900.0
1223.0,G,Wooden Raft,3200.0,binary search math number theory,114.0,binary search math number theory 3200.0
1223.0,F,Stack Exterminable Arrays,2600.0,data structures divide and conquer dp hashing,634.0,data structures divide and conquer dp hashing 2600.0
1223.0,E,Paint the Tree,2100.0,dp sortings trees,1719.0,dp sortings trees 2100.0
1223.0,D,Sequence Sorting,2000.0,dp greedy two pointers,2803.0,dp greedy two pointers 2000.0
1223.0,C,Save the Nature,1600.0,binary search greedy,5222.0,binary search greedy 1600.0
1223.0,B,Strings Equalization,1000.0,strings,10163.0,strings 1000.0
1223.0,A,CME,800.0,math,16509.0,math 800.0
1221.0,G,Graph And Numbers,2900.0,bitmasks brute force combinatorics dp meet-in-the-middle,230.0,bitmasks brute force combinatorics dp meet-in-the-middle 2900.0
1221.0,F,Choose a Square,2400.0,binary search data structures sortings,585.0,binary search data structures sortings 2400.0
1221.0,E,Game With String,2500.0,games,738.0,games 2500.0
1221.0,D,Make The Fence Great Again,1800.0,dp,5233.0,dp 1800.0
1221.0,C,Perfect Team,1200.0,binary search math,11507.0,binary search math 1200.0
1221.0,B,Knights,1100.0,constructive algorithms greedy,8628.0,constructive algorithms greedy 1100.0
1221.0,A,2048 Game,1000.0,brute force greedy math,11458.0,brute force greedy math 1000.0
1220.0,G,Geolocation,3400.0,geometry,26.0,geometry 3400.0
1220.0,F,Gardener Alex,2700.0,binary search data structures,414.0,binary search data structures 2700.0
1220.0,E,Tourism,2200.0,dfs and similar dp dsu graphs greedy trees,1603.0,dfs and similar dp dsu graphs greedy trees 2200.0
1220.0,D,Alex and Julian,1900.0,bitmasks math number theory,2733.0,bitmasks math number theory 1900.0
1220.0,C,Substring Game in the Lesson,1300.0,games greedy strings,7066.0,games greedy strings 1300.0
1220.0,B,Multiplication Table,1300.0,math number theory,8287.0,math number theory 1300.0
1220.0,A,Cards,800.0,implementation sortings strings,17931.0,implementation sortings strings 800.0
1219.0,G,Harvester,2000.0,implementation,362.0,implementation 2000.0
1219.0,C,Periodic integer number,1700.0,implementation strings,1024.0,implementation strings 1700.0
1218.0,I,The Light Square,2100.0,2-sat dfs and similar greedy,372.0,2-sat dfs and similar greedy 2100.0
1218.0,H,Function Composition,2900.0,dfs and similar,63.0,dfs and similar 2900.0
1218.0,G,Alpha planetary system,3000.0,constructive algorithms graphs shortest paths,19.0,constructive algorithms graphs shortest paths 3000.0
1218.0,F,Workout plan,1500.0,data structures greedy,1626.0,data structures greedy 1500.0
1218.0,E,Product Tuples,2500.0,divide and conquer fft,217.0,divide and conquer fft 2500.0
1218.0,D,Xor Spanning Tree,2400.0,divide and conquer fft graphs,180.0,divide and conquer fft graphs 2400.0
1218.0,C,Jumping Transformers,2600.0,dp,105.0,dp 2600.0
1218.0,B,Guarding warehouses,3000.0,data structures geometry,26.0,data structures geometry 3000.0
1218.0,A,BubbleReactor,2800.0,dp graphs,54.0,dp graphs 2800.0
1217.0,F,Forced Online Queries Problem,2600.0,data structures divide and conquer dsu graphs trees,246.0,data structures divide and conquer dsu graphs trees 2600.0
1217.0,E,Sum Queries?,2300.0,data structures greedy implementation math,1158.0,data structures greedy implementation math 2300.0
1217.0,D,Coloring Edges,2100.0,constructive algorithms dfs and similar graphs,3289.0,constructive algorithms dfs and similar graphs 2100.0
1217.0,C,The Number Of Good Substrings,1700.0,binary search bitmasks brute force,5154.0,binary search bitmasks brute force 1700.0
1217.0,B,Zmei Gorynich,1600.0,greedy math,7649.0,greedy math 1600.0
1217.0,A,Creating a Character,1300.0,binary search math,10258.0,binary search math 1300.0
1216.0,F,Wi-Fi,2100.0,data structures dp greedy,1252.0,data structures dp greedy 2100.0
1216.0,E2,Numerical Sequence (hard version),2200.0,binary search math,930.0,binary search math 2200.0
1216.0,E1,Numerical Sequence (easy version),1900.0,binary search brute force math,2343.0,binary search brute force math 1900.0
1216.0,D,Swords,1300.0,math,7469.0,math 1300.0
1216.0,C,White Sheet,1700.0,geometry math,4472.0,geometry math 1700.0
1216.0,B,Shooting,900.0,greedy implementation sortings,11715.0,greedy implementation sortings 900.0
1216.0,A,Prefixes,800.0,strings,13079.0,strings 800.0
1215.0,F,Radio Stations,2700.0,2-sat,361.0,2-sat 2700.0
1215.0,E,Marbles,2200.0,bitmasks dp,1794.0,bitmasks dp 2200.0
1215.0,D,Ticket Game,1700.0,games greedy math,4206.0,games greedy math 1700.0
1215.0,C,Swap Letters,1500.0,constructive algorithms greedy,6754.0,constructive algorithms greedy 1500.0
1215.0,B,The Number of Products,1400.0,combinatorics dp implementation,7587.0,combinatorics dp implementation 1400.0
1215.0,A,Yellow Cards,1000.0,greedy implementation math,8736.0,greedy implementation math 1000.0
1214.0,H,Tiles Placement,2800.0,constructive algorithms dfs and similar trees,230.0,constructive algorithms dfs and similar trees 2800.0
1214.0,G,Feeling Good,3200.0,bitmasks data structures,134.0,bitmasks data structures 3200.0
1214.0,F,Employment,2700.0,greedy sortings,289.0,greedy sortings 2700.0
1214.0,E,Petya and Construction Set,2000.0,constructive algorithms graphs math sortings trees,1849.0,constructive algorithms graphs math sortings trees 2000.0
1214.0,D,Treasure Island,1900.0,dfs and similar dp flows hashing,3605.0,dfs and similar dp flows hashing 1900.0
1214.0,C,Bad Sequence,1200.0,data structures greedy,7948.0,data structures greedy 1200.0
1214.0,B,Badges,1100.0,brute force math,7540.0,brute force math 1100.0
1214.0,A,Optimal Currency Exchange,1400.0,brute force math,6605.0,brute force math 1400.0
1213.0,G,Path Queries,1800.0,divide and conquer dsu graphs sortings trees,3218.0,divide and conquer dsu graphs sortings trees 1800.0
1213.0,F,Unstable String Sort,2100.0,data structures dfs and similar dsu graphs greedy implementation strings,1493.0,data structures dfs and similar dsu graphs greedy implementation strings 2100.0
1213.0,E,Two Small Strings,1900.0,brute force constructive algorithms,3406.0,brute force constructive algorithms 1900.0
1213.0,D2,Equalizing by Division (hard version),1600.0,brute force math sortings,6921.0,brute force math sortings 1600.0
1213.0,D1,Equalizing by Division (easy version),1500.0,brute force implementation,7172.0,brute force implementation 1500.0
1213.0,C,Book Reading,1200.0,math,12205.0,math 1200.0
1213.0,B,Bad Prices,1100.0,data structures implementation,14800.0,data structures implementation 1100.0
1213.0,A,Chips Moving,900.0,math,16176.0,math 900.0
1211.0,I,Unusual Graph,3000.0,*special graphs,16.0,*special graphs 3000.0
1211.0,H,Road Repair in Treeland,3100.0,*special binary search dp trees,19.0,*special binary search dp trees 3100.0
1211.0,G,King's Path,2500.0,*special math trees,43.0,*special math trees 2500.0
1211.0,F,kotlinkotlinkotlinkotlin...,2300.0,*special graphs implementation strings,83.0,*special graphs implementation strings 2300.0
1211.0,E,Double Permutation Inc.,2000.0,*special binary search greedy,122.0,*special binary search greedy 2000.0
1211.0,D,Teams,2000.0,*special binary search greedy math,149.0,*special binary search greedy math 2000.0
1211.0,C,Ice Cream,1700.0,*special greedy sortings,340.0,*special greedy sortings 1700.0
1211.0,B,Traveling Around the Golden Ring of Berland,1500.0,*special implementation,557.0,*special implementation 1500.0
1211.0,A,Three Problems,1000.0,*special implementation,729.0,*special implementation 1000.0
1210.0,G,Mateusz and Escape Room,3500.0,dp,32.0,dp 3500.0
1210.0,F2,Marek and Matching (hard version),3200.0,brute force probabilities,67.0,brute force probabilities 3200.0
1210.0,F1,Marek and Matching (easy version),3100.0,brute force probabilities,93.0,brute force probabilities 3100.0
1210.0,E,Wojtek and Card Tricks,2700.0,math,257.0,math 2700.0
1210.0,D,Konrad and Company Evaluation,2400.0,graphs,1103.0,graphs 2400.0
1210.0,C,Kamil and Making a Stream,2000.0,math number theory trees,2295.0,math number theory trees 2000.0
1210.0,B,Marcin and Training Camp,1700.0,brute force greedy,4539.0,brute force greedy 1700.0
1210.0,A,Anadi and Domino,1700.0,brute force graphs,4159.0,brute force graphs 1700.0
1209.0,H,Moving Walkways,3300.0,data structures greedy math,61.0,data structures greedy math 3300.0
1209.0,G2,Into Blocks (hard version),3200.0,data structures,112.0,data structures 3200.0
1209.0,G1,Into Blocks (easy version),2000.0,data structures dsu greedy implementation two pointers,1897.0,data structures dsu greedy implementation two pointers 2000.0
1209.0,F,Koala and Notebook,2600.0,data structures dfs and similar graphs shortest paths strings trees,545.0,data structures dfs and similar graphs shortest paths strings trees 2600.0
